ano,geocod,regiao,nivel,quartil,preco_m2
2022,3003101,Calheta (R.A.M.),Concelho,2.º quartil,1317.0
2022,3003102,Câmara de Lobos,Concelho,2.º quartil,1401.0
2022,3003103,Funchal,Concelho,2.º quartil,2109.0
2022,3003104,Machico,Concelho,2.º quartil,1290.0
2022,3003105,Ponta do Sol,Concelho,2.º quartil,1198.0
2022,3003106,Porto Moniz,Concelho,2.º quartil,707.0
2022,3003107,Ribeira Brava,Concelho,2.º quartil,981.0
2022,3003108,Santa Cruz,Concelho,2.º quartil,1416.0
2022,3003109,Santana,Concelho,2.º quartil,816.0
2022,3003110,São Vicente,Concelho,2.º quartil,1068.0
2022,3003201,Porto Santo,Concelho,2.º quartil,1323.0
2022,PT,Portugal,Nacional,2.º quartil,1484.0
2022,1111601,Arcos de Valdevez,Concelho,2.º quartil,778.0
2022,1,Continente,NUTS I,2.º quartil,1492.0
2022,11,Norte,NUTS II,2.º quartil,1282.0
2022,111,Alto Minho,NUTS III,2.º quartil,1064.0
2022,1111602,Caminha,Concelho,2.º quartil,1201.0
2022,1111603,Melgaço,Concelho,2.º quartil,359.0
2022,1111604,Monção,Concelho,2.º quartil,967.0
2022,1111605,Paredes de Coura,Concelho,2.º quartil,587.0
2022,1111610,Vila Nova de Cerveira,Concelho,2.º quartil,889.0
2022,112,Cávado,NUTS III,2.º quartil,1230.0
2022,1120301,Amares,Concelho,2.º quartil,967.0
2022,1120302,Barcelos,Concelho,2.º quartil,1126.0
2022,1120303,Braga,Concelho,2.º quartil,1330.0
2022,1120306,Esposende,Concelho,2.º quartil,1359.0
2022,1120310,Terras de Bouro,Concelho,2.º quartil,845.0
2022,1120313,Vila Verde,Concelho,2.º quartil,1013.0
2022,119,Ave,NUTS III,2.º quartil,1050.0
2022,1190304,Cabeceiras de Basto,Concelho,2.º quartil,801.0
2022,1190307,Fafe,Concelho,2.º quartil,875.0
2022,1111606,Ponte da Barca,Concelho,2.º quartil,915.0
2022,1920611,Oliveira do Hospital,Concelho,2.º quartil,656.0
2022,1920612,Pampilhosa da Serra,Concelho,2.º quartil,333.0
2022,1920613,Penacova,Concelho,2.º quartil,580.0
2022,1920614,Penela,Concelho,2.º quartil,663.0
2022,1920615,Soure,Concelho,2.º quartil,669.0
2022,1920616,Tábua,Concelho,2.º quartil,604.0
2022,1920617,Vila Nova de Poiares,Concelho,2.º quartil,661.0
2022,1921808,Mortágua,Concelho,2.º quartil,637.0
2022,193,Região de Leiria,NUTS III,2.º quartil,1009.0
2022,1931002,Alvaiázere,Concelho,2.º quartil,396.0
2022,1931003,Ansião,Concelho,2.º quartil,620.0
2022,1931004,Batalha,Concelho,2.º quartil,940.0
2022,1931010,Marinha Grande,Concelho,2.º quartil,977.0
2022,1931007,Castanheira de Pêra,Concelho,2.º quartil,393.0
2022,1931008,Figueiró dos Vinhos,Concelho,2.º quartil,517.0
2022,1931009,Leiria,Concelho,2.º quartil,1247.0
2022,1931013,Pedrógão Grande,Concelho,2.º quartil,481.0
2022,1931015,Pombal,Concelho,2.º quartil,868.0
2022,1931016,Porto de Mós,Concelho,2.º quartil,737.0
2022,194,Viseu Dão Lafões,NUTS III,2.º quartil,767.0
2022,1940901,Aguiar da Beira,Concelho,2.º quartil,340.0
2022,1941802,Carregal do Sal,Concelho,2.º quartil,522.0
2022,1941803,Castro Daire,Concelho,2.º quartil,528.0
2022,1941806,Mangualde,Concelho,2.º quartil,553.0
2022,1941809,Nelas,Concelho,2.º quartil,539.0
2022,1941810,Oliveira de Frades,Concelho,2.º quartil,683.0
2022,1941811,Penalva do Castelo,Concelho,2.º quartil,441.0
2022,1941814,Santa Comba Dão,Concelho,2.º quartil,541.0
2022,1A01115,Amadora,Concelho,2.º quartil,2049.0
2022,1A01116,Odivelas,Concelho,2.º quartil,2355.0
2022,1B,Península de Setúbal,NUTS II,2.º quartil,1709.0
2022,1B0,Península de Setúbal,NUTS III,2.º quartil,1709.0
2022,1B01502,Alcochete,Concelho,2.º quartil,1867.0
2022,1B01503,Almada,Concelho,2.º quartil,2179.0
2022,1B01504,Barreiro,Concelho,2.º quartil,1512.0
2022,1B01506,Moita,Concelho,2.º quartil,1280.0
2022,1B01507,Montijo,Concelho,2.º quartil,1710.0
2022,1B01508,Palmela,Concelho,2.º quartil,1556.0
2022,1B01510,Seixal,Concelho,2.º quartil,1761.0
2022,1B01511,Sesimbra,Concelho,2.º quartil,1956.0
2022,1B01512,Setúbal,Concelho,2.º quartil,1648.0
2022,1C40710,Redondo,Concelho,2.º quartil,557.0
2022,1C40711,Reguengos de Monsaraz,Concelho,2.º quartil,816.0
2022,1C40712,Vendas Novas,Concelho,2.º quartil,1048.0
2022,1C40713,Viana do Alentejo,Concelho,2.º quartil,662.0
2022,1C40714,Vila Viçosa,Concelho,2.º quartil,624.0
2022,1D,Oeste e Vale do Tejo,NUTS II,2.º quartil,1010.0
2022,1D1,Oeste,NUTS III,2.º quartil,1297.0
2022,1D11001,Alcobaça,Concelho,2.º quartil,1065.0
2022,1D11005,Bombarral,Concelho,2.º quartil,956.0
2022,1D11006,Caldas da Rainha,Concelho,2.º quartil,1320.0
2022,1D11011,Nazaré,Concelho,2.º quartil,1870.0
2022,1D11012,Óbidos,Concelho,2.º quartil,1618.0
2022,1D11014,Peniche,Concelho,2.º quartil,1429.0
2022,1D11101,Alenquer,Concelho,2.º quartil,1165.0
2022,1C31212,Nisa,Concelho,2.º quartil,345.0
2022,1C31213,Ponte de Sor,Concelho,2.º quartil,688.0
2022,1C31214,Portalegre,Concelho,2.º quartil,691.0
2022,1C40702,Arraiolos,Concelho,2.º quartil,688.0
2022,1C31215,Sousel,Concelho,2.º quartil,368.0
2022,1C4,Alentejo Central,NUTS III,2.º quartil,917.0
2022,1C40701,Alandroal,Concelho,2.º quartil,602.0
2022,1C40703,Borba,Concelho,2.º quartil,615.0
2022,1C40704,Estremoz,Concelho,2.º quartil,707.0
2022,1C40705,Évora,Concelho,2.º quartil,1635.0
2022,1C40706,Montemor-o-Novo,Concelho,2.º quartil,942.0
2022,1C40707,Mora,Concelho,2.º quartil,528.0
2022,1C11509,Santiago do Cacém,Concelho,2.º quartil,1321.0
2022,1C11513,Sines,Concelho,2.º quartil,1659.0
2022,1C2,Baixo Alentejo,NUTS III,2.º quartil,646.0
2022,1C20201,Aljustrel,Concelho,2.º quartil,658.0
2022,1C20202,Almodôvar,Concelho,2.º quartil,579.0
2022,1C20203,Alvito,Concelho,2.º quartil,658.0
2022,1C20204,Barrancos,Concelho,2.º quartil,
2022,1C20205,Beja,Concelho,2.º quartil,839.0
2022,1C20206,Castro Verde,Concelho,2.º quartil,633.0
2022,1C20207,Cuba,Concelho,2.º quartil,580.0
2022,1C20208,Ferreira do Alentejo,Concelho,2.º quartil,512.0
2022,1C20209,Mértola,Concelho,2.º quartil,409.0
2022,1C20210,Moura,Concelho,2.º quartil,562.0
2022,1C20212,Ourique,Concelho,2.º quartil,558.0
2022,1C20213,Serpa,Concelho,2.º quartil,640.0
2022,1C20214,Vidigueira,Concelho,2.º quartil,472.0
2022,1C3,Alto Alentejo,NUTS III,2.º quartil,500.0
2022,1C31201,Alter do Chão,Concelho,2.º quartil,379.0
2022,1C31202,Arronches,Concelho,2.º quartil,526.0
2022,1C31203,Avis,Concelho,2.º quartil,443.0
2022,1C31204,Campo Maior,Concelho,2.º quartil,524.0
2022,1C31205,Castelo de Vide,Concelho,2.º quartil,429.0
2022,1C31209,Gavião,Concelho,2.º quartil,353.0
2022,1C31206,Crato,Concelho,2.º quartil,369.0
2022,1C31207,Elvas,Concelho,2.º quartil,578.0
2022,1C31208,Fronteira,Concelho,2.º quartil,417.0
2022,1C31210,Marvão,Concelho,2.º quartil,451.0
2022,1C31211,Monforte,Concelho,2.º quartil,421.0
2022,1C40708,Mourão,Concelho,2.º quartil,678.0
2022,1C40709,Portel,Concelho,2.º quartil,418.0
2022,1D11102,Arruda dos Vinhos,Concelho,2.º quartil,1447.0
2022,1D11104,Cadaval,Concelho,2.º quartil,839.0
2022,1D11108,Lourinhã,Concelho,2.º quartil,1268.0
2022,1D11112,Sobral de Monte Agraço,Concelho,2.º quartil,1030.0
2022,1D11113,Torres Vedras,Concelho,2.º quartil,1494.0
2022,1D2,Médio Tejo,NUTS III,2.º quartil,740.0
2022,1D21401,Abrantes,Concelho,2.º quartil,550.0
2022,1D21402,Alcanena,Concelho,2.º quartil,487.0
2022,1D21408,Constância,Concelho,2.º quartil,692.0
2022,1D21410,Entroncamento,Concelho,2.º quartil,848.0
2022,1D21411,Ferreira do Zêzere,Concelho,2.º quartil,718.0
2022,1D21413,Mação,Concelho,2.º quartil,297.0
2022,1D21417,Sardoal,Concelho,2.º quartil,405.0
2022,1D21418,Tomar,Concelho,2.º quartil,822.0
2022,1D21419,Torres Novas,Concelho,2.º quartil,740.0
2022,1D21420,Vila Nova da Barquinha,Concelho,2.º quartil,797.0
2022,1D21421,Ourém,Concelho,2.º quartil,934.0
2022,1D31103,Azambuja,Concelho,2.º quartil,1098.0
2022,1D31403,Almeirim,Concelho,2.º quartil,850.0
2022,1D31404,Alpiarça,Concelho,2.º quartil,667.0
2022,1D31405,Benavente,Concelho,2.º quartil,1187.0
2022,1D31406,Cartaxo,Concelho,2.º quartil,915.0
2022,1D31407,Chamusca,Concelho,2.º quartil,553.0
2022,1D31409,Coruche,Concelho,2.º quartil,825.0
2022,1D31412,Golegã,Concelho,2.º quartil,787.0
2022,1D31416,Santarém,Concelho,2.º quartil,897.0
2022,1D31414,Rio Maior,Concelho,2.º quartil,833.0
2022,1D3,Lezíria do Tejo,NUTS III,2.º quartil,935.0
2022,1D31415,Salvaterra de Magos,Concelho,2.º quartil,1182.0
2022,2,Região Autónoma dos Açores,NUTS I,2.º quartil,1034.0
2022,20,Região Autónoma dos Açores,NUTS II,2.º quartil,1034.0
2022,200,Região Autónoma dos Açores,NUTS III,2.º quartil,1034.0
2022,2004101,Vila do Porto,Concelho,2.º quartil,1098.0
2022,2004201,Lagoa (R.A.A.),Concelho,2.º quartil,1298.0
2022,2004202,Nordeste,Concelho,2.º quartil,615.0
2022,2004203,Ponta Delgada,Concelho,2.º quartil,1319.0
2022,2004204,Povoação,Concelho,2.º quartil,759.0
2022,1111607,Ponte de Lima,Concelho,2.º quartil,1142.0
2022,11D1815,São João da Pesqueira,Concelho,2.º quartil,363.0
2022,1111608,Valença,Concelho,2.º quartil,841.0
2022,1111609,Viana do Castelo,Concelho,2.º quartil,1297.0
2022,1190308,Guimarães,Concelho,2.º quartil,1115.0
2022,11D1818,Sernancelhe,Concelho,2.º quartil,208.0
2022,11D1819,Tabuaço,Concelho,2.º quartil,443.0
2022,11D1820,Tarouca,Concelho,2.º quartil,626.0
2022,11E,Terras de Trás-os-Montes,NUTS III,2.º quartil,705.0
2022,11E0401,Alfândega da Fé,Concelho,2.º quartil,407.0
2022,11E0402,Bragança,Concelho,2.º quartil,850.0
2022,11E0405,Macedo de Cavaleiros,Concelho,2.º quartil,596.0
2022,11E0406,Miranda do Douro,Concelho,2.º quartil,358.0
2022,11E0407,Mirandela,Concelho,2.º quartil,783.0
2022,11E0408,Mogadouro,Concelho,2.º quartil,418.0
2022,11E0410,Vila Flor,Concelho,2.º quartil,347.0
2022,11E0411,Vimioso,Concelho,2.º quartil,
2022,11E0412,Vinhais,Concelho,2.º quartil,427.0
2022,15,Algarve,NUTS II,2.º quartil,2339.0
2022,150,Algarve,NUTS III,2.º quartil,2339.0
2022,1500801,Albufeira,Concelho,2.º quartil,2532.0
2022,1500802,Alcoutim,Concelho,2.º quartil,518.0
2022,1500803,Aljezur,Concelho,2.º quartil,2553.0
2022,1500804,Castro Marim,Concelho,2.º quartil,1981.0
2022,1500805,Faro,Concelho,2.º quartil,2257.0
2022,1500806,Lagoa,Concelho,2.º quartil,2382.0
2022,1500807,Lagos,Concelho,2.º quartil,2678.0
2022,1500808,Loulé,Concelho,2.º quartil,2910.0
2022,1500809,Monchique,Concelho,2.º quartil,1114.0
2022,1500810,Olhão,Concelho,2.º quartil,1884.0
2022,1500811,Portimão,Concelho,2.º quartil,2219.0
2022,1500812,São Brás de Alportel,Concelho,2.º quartil,1793.0
2022,1500813,Silves,Concelho,2.º quartil,1919.0
2022,1500814,Tavira,Concelho,2.º quartil,2386.0
2022,1500815,Vila do Bispo,Concelho,2.º quartil,2404.0
2022,1500816,Vila Real de Santo António,Concelho,2.º quartil,1969.0
2022,19,Centro,NUTS II,2.º quartil,922.0
2022,1910103,Anadia,Concelho,2.º quartil,761.0
2022,191,Região de Aveiro,NUTS III,2.º quartil,1158.0
2022,2004205,Ribeira Grande,Concelho,2.º quartil,985.0
2022,2004206,Vila Franca do Campo,Concelho,2.º quartil,1057.0
2022,2004301,Angra do Heroísmo,Concelho,2.º quartil,947.0
2022,2004302,Vila da Praia da Vitória,Concelho,2.º quartil,837.0
2022,2004401,Santa Cruz da Graciosa,Concelho,2.º quartil,264.0
2022,2004501,Calheta (R.A.A.),Concelho,2.º quartil,
2022,2004502,Velas,Concelho,2.º quartil,597.0
2022,2004601,Lajes do Pico,Concelho,2.º quartil,802.0
2022,2004602,Madalena,Concelho,2.º quartil,676.0
2022,2004603,São Roque do Pico,Concelho,2.º quartil,1190.0
2022,11D0914,Vila Nova de Foz Côa,Concelho,2.º quartil,357.0
2022,11D1704,Mesão Frio,Concelho,2.º quartil,536.0
2022,11D1707,Murça,Concelho,2.º quartil,485.0
2022,11D1701,Alijó,Concelho,2.º quartil,600.0
2022,11D1708,Peso da Régua,Concelho,2.º quartil,838.0
2022,11D1710,Sabrosa,Concelho,2.º quartil,423.0
2022,11B1706,Montalegre,Concelho,2.º quartil,581.0
2022,11B1709,Ribeira de Pena,Concelho,2.º quartil,403.0
2022,11B1712,Valpaços,Concelho,2.º quartil,469.0
2022,11B1713,Vila Pouca de Aguiar,Concelho,2.º quartil,625.0
2022,11C,Tâmega e Sousa,NUTS III,2.º quartil,859.0
2022,11C0106,Castelo de Paiva,Concelho,2.º quartil,917.0
2022,11C0305,Celorico de Basto,Concelho,2.º quartil,632.0
2022,11A0104,Arouca,Concelho,2.º quartil,816.0
2022,11A0113,Oliveira de Azeméis,Concelho,2.º quartil,921.0
2022,11A0116,São João da Madeira,Concelho,2.º quartil,1054.0
2022,11A0119,Vale de Cambra,Concelho,2.º quartil,1030.0
2022,11A1304,Gondomar,Concelho,2.º quartil,1479.0
2022,11A1306,Maia,Concelho,2.º quartil,1613.0
2022,11A1308,Matosinhos,Concelho,2.º quartil,2089.0
2022,11A1310,Paredes,Concelho,2.º quartil,1005.0
2022,11A1312,Porto,Concelho,2.º quartil,2568.0
2022,11A1313,Póvoa de Varzim,Concelho,2.º quartil,1641.0
2022,11A1314,Santo Tirso,Concelho,2.º quartil,986.0
2022,11A1315,Valongo,Concelho,2.º quartil,1391.0
2022,11A1316,Vila do Conde,Concelho,2.º quartil,1586.0
2022,11A1317,Vila Nova de Gaia,Concelho,2.º quartil,1648.0
2022,11A1318,Trofa,Concelho,2.º quartil,1221.0
2022,11B,Alto Tâmega e Barroso,NUTS III,2.º quartil,738.0
2022,11B1702,Boticas,Concelho,2.º quartil,490.0
2022,11B1703,Chaves,Concelho,2.º quartil,916.0
2022,1950502,Castelo Branco,Concelho,3.º quartil,1032.0
2022,1950505,Idanha-a-Nova,Concelho,3.º quartil,548.0
2022,1950506,Oleiros,Concelho,3.º quartil,687.0
2022,1950507,Penamacor,Concelho,3.º quartil,480.0
2022,1950508,Proença-a-Nova,Concelho,3.º quartil,753.0
2022,1950509,Sertã,Concelho,3.º quartil,1025.0
2022,1950510,Vila de Rei,Concelho,3.º quartil,917.0
2022,1950511,Vila Velha de Ródão,Concelho,3.º quartil,461.0
2022,196,Beiras e Serra da Estrela,NUTS III,3.º quartil,900.0
2022,1960501,Belmonte,Concelho,3.º quartil,845.0
2022,1960503,Covilhã,Concelho,3.º quartil,1091.0
2022,1960504,Fundão,Concelho,3.º quartil,931.0
2022,1190311,Vieira do Minho,Concelho,3.º quartil,1107.0
2022,1960902,Almeida,Concelho,3.º quartil,387.0
2022,1960903,Celorico da Beira,Concelho,3.º quartil,668.0
2022,1190309,Póvoa de Lanhoso,Concelho,3.º quartil,1190.0
2022,1190312,Vila Nova de Famalicão,Concelho,3.º quartil,1364.0
2022,1190314,Vizela,Concelho,3.º quartil,1243.0
2022,1191705,Mondim de Basto,Concelho,3.º quartil,853.0
2022,11A,Área Metropolitana do Porto,NUTS III,3.º quartil,2179.0
2022,11A0107,Espinho,Concelho,3.º quartil,2175.0
2022,11A0109,Santa Maria da Feira,Concelho,3.º quartil,1367.0
2022,11D0403,Carrazeda de Ansiães,Concelho,3.º quartil,728.0
2022,11D0404,Freixo de Espada à Cinta,Concelho,3.º quartil,
2022,11D0409,Torre de Moncorvo,Concelho,3.º quartil,763.0
2022,11D1711,Santa Marta de Penaguião,Concelho,3.º quartil,656.0
2022,11D1714,Vila Real,Concelho,3.º quartil,1486.0
2022,11D1801,Armamar,Concelho,3.º quartil,534.0
2022,11D1805,Lamego,Concelho,3.º quartil,950.0
2022,11D1807,Moimenta da Beira,Concelho,3.º quartil,637.0
2022,11D1812,Penedono,Concelho,3.º quartil,
2022,1960904,Figueira de Castelo Rodrigo,Concelho,3.º quartil,498.0
2022,1960905,Fornos de Algodres,Concelho,3.º quartil,469.0
2022,1960906,Gouveia,Concelho,3.º quartil,625.0
2022,1960907,Guarda,Concelho,3.º quartil,1036.0
2022,1960908,Manteigas,Concelho,3.º quartil,516.0
2022,1960909,Mêda,Concelho,3.º quartil,462.0
2022,1960910,Pinhel,Concelho,3.º quartil,535.0
2022,1960911,Sabugal,Concelho,3.º quartil,552.0
2022,1960912,Seia,Concelho,3.º quartil,708.0
2022,1960913,Trancoso,Concelho,3.º quartil,667.0
2022,1A01106,Lisboa,Concelho,3.º quartil,4977.0
2022,1A,Grande Lisboa,NUTS II,3.º quartil,3543.0
2022,1A0,Grande Lisboa,NUTS III,3.º quartil,3543.0
2022,11C1305,Lousada,Concelho,3.º quartil,1101.0
2022,11C1301,Amarante,Concelho,3.º quartil,1200.0
2022,11C1302,Baião,Concelho,3.º quartil,1056.0
2022,11C1303,Felgueiras,Concelho,3.º quartil,1155.0
2022,11C1307,Marco de Canaveses,Concelho,3.º quartil,1145.0
2022,11C1309,Paços de Ferreira,Concelho,3.º quartil,1170.0
2022,11C1311,Penafiel,Concelho,3.º quartil,1240.0
2022,11C1804,Cinfães,Concelho,3.º quartil,874.0
2022,11C1813,Resende,Concelho,3.º quartil,821.0
2022,11D,Douro,NUTS III,3.º quartil,1049.0
2022,1A01105,Cascais,Concelho,3.º quartil,4667.0
2022,1A01107,Loures,Concelho,3.º quartil,2662.0
2022,1A01109,Mafra,Concelho,3.º quartil,2548.0
2022,1A01110,Oeiras,Concelho,3.º quartil,3626.0
2022,1A01111,Sintra,Concelho,3.º quartil,2137.0
2022,1A01114,Vila Franca de Xira,Concelho,3.º quartil,2100.0
2022,1C,Alentejo,NUTS II,3.º quartil,1286.0
2022,1C1,Alentejo Litoral,NUTS III,3.º quartil,2146.0
2022,1C10211,Odemira,Concelho,3.º quartil,2084.0
2022,1C11501,Alcácer do Sal,Concelho,3.º quartil,1952.0
2022,1C11505,Grândola,Concelho,3.º quartil,3395.0
2022,1941816,São Pedro do Sul,Concelho,3.º quartil,1150.0
2022,1941817,Sátão,Concelho,3.º quartil,719.0
2022,1941821,Tondela,Concelho,3.º quartil,1000.0
2022,1941822,Vila Nova de Paiva,Concelho,3.º quartil,451.0
2022,1941823,Viseu,Concelho,3.º quartil,1493.0
2022,1941824,Vouzela,Concelho,3.º quartil,826.0
2022,195,Beira Baixa,NUTS III,3.º quartil,943.0
2022,1910101,Águeda,Concelho,3.º quartil,1182.0
2022,1910102,Albergaria-a-Velha,Concelho,3.º quartil,1188.0
2022,1910105,Aveiro,Concelho,3.º quartil,2428.0
2022,1910108,Estarreja,Concelho,3.º quartil,1286.0
2022,1910110,Ílhavo,Concelho,3.º quartil,1988.0
2022,1910112,Murtosa,Concelho,3.º quartil,1402.0
2022,1910114,Oliveira do Bairro,Concelho,3.º quartil,1157.0
2022,1910115,Ovar,Concelho,3.º quartil,1582.0
2022,1910117,Sever do Vouga,Concelho,3.º quartil,822.0
2022,1910118,Vagos,Concelho,3.º quartil,1521.0
2022,192,Região de Coimbra,NUTS III,3.º quartil,1585.0
2022,1920111,Mealhada,Concelho,3.º quartil,1084.0
2022,1920601,Arganil,Concelho,3.º quartil,795.0
2022,1920602,Cantanhede,Concelho,3.º quartil,1153.0
2022,1920603,Coimbra,Concelho,3.º quartil,2171.0
2022,1920604,Condeixa-a-Nova,Concelho,3.º quartil,1380.0
2022,1920605,Figueira da Foz,Concelho,3.º quartil,1624.0
2022,1920606,Góis,Concelho,3.º quartil,847.0
2022,1920607,Lousã,Concelho,3.º quartil,1126.0
2022,1920608,Mira,Concelho,3.º quartil,1578.0
2022,1920609,Miranda do Corvo,Concelho,3.º quartil,851.0
2022,1920610,Montemor-o-Velho,Concelho,3.º quartil,1068.0
2022,2004701,Horta,Concelho,3.º quartil,1410.0
2022,2004801,Lajes das Flores,Concelho,3.º quartil,928.0
2022,2004802,Santa Cruz das Flores,Concelho,3.º quartil,
2022,2004901,Corvo,Concelho,3.º quartil,
2022,3,Região Autónoma da Madeira,NUTS I,3.º quartil,2273.0
2022,30,Região Autónoma da Madeira,NUTS II,3.º quartil,2273.0
2022,300,Região Autónoma da Madeira,NUTS III,3.º quartil,2273.0
2022,3003101,Calheta (R.A.M.),Concelho,3.º quartil,2238.0
2022,3003102,Câmara de Lobos,Concelho,3.º quartil,1745.0
2022,3003103,Funchal,Concelho,3.º quartil,2751.0
2022,3003104,Machico,Concelho,3.º quartil,1793.0
2022,3003105,Ponta do Sol,Concelho,3.º quartil,1941.0
2022,3003106,Porto Moniz,Concelho,3.º quartil,1201.0
2022,3003107,Ribeira Brava,Concelho,3.º quartil,1616.0
2022,3003108,Santa Cruz,Concelho,3.º quartil,1813.0
2022,3003109,Santana,Concelho,3.º quartil,1357.0
2022,3003110,São Vicente,Concelho,3.º quartil,1468.0
2022,3003201,Porto Santo,Concelho,3.º quartil,1809.0
2022,PT,Portugal,Nacional,3.º quartil,2219.0
2022,1111601,Arcos de Valdevez,Concelho,3.º quartil,1256.0
2022,1,Continente,NUTS I,3.º quartil,2232.0
2022,11,Norte,NUTS II,3.º quartil,1793.0
2022,111,Alto Minho,NUTS III,3.º quartil,1442.0
2022,1111602,Caminha,Concelho,3.º quartil,1582.0
2022,1111603,Melgaço,Concelho,3.º quartil,715.0
2022,1111604,Monção,Concelho,3.º quartil,1192.0
2022,1111605,Paredes de Coura,Concelho,3.º quartil,955.0
2022,1111610,Vila Nova de Cerveira,Concelho,3.º quartil,1250.0
2022,112,Cávado,NUTS III,3.º quartil,1574.0
2022,1120301,Amares,Concelho,3.º quartil,1180.0
2022,1120302,Barcelos,Concelho,3.º quartil,1441.0
2022,1120303,Braga,Concelho,3.º quartil,1667.0
2022,1120306,Esposende,Concelho,3.º quartil,1834.0
2022,1120310,Terras de Bouro,Concelho,3.º quartil,1221.0
2022,1120313,Vila Verde,Concelho,3.º quartil,1226.0
2022,119,Ave,NUTS III,3.º quartil,1316.0
2022,1190304,Cabeceiras de Basto,Concelho,3.º quartil,1067.0
2022,1190307,Fafe,Concelho,3.º quartil,1142.0
2022,1111606,Ponte da Barca,Concelho,3.º quartil,1139.0
2022,1920611,Oliveira do Hospital,Concelho,3.º quartil,918.0
2022,1920612,Pampilhosa da Serra,Concelho,3.º quartil,663.0
2022,1920613,Penacova,Concelho,3.º quartil,851.0
2022,1920614,Penela,Concelho,3.º quartil,941.0
2022,1920615,Soure,Concelho,3.º quartil,882.0
2022,1920616,Tábua,Concelho,3.º quartil,808.0
2022,1920617,Vila Nova de Poiares,Concelho,3.º quartil,897.0
2022,1921808,Mortágua,Concelho,3.º quartil,923.0
2022,193,Região de Leiria,NUTS III,3.º quartil,1359.0
2022,1931002,Alvaiázere,Concelho,3.º quartil,766.0
2022,1931003,Ansião,Concelho,3.º quartil,975.0
2022,1931004,Batalha,Concelho,3.º quartil,1250.0
2022,1931010,Marinha Grande,Concelho,3.º quartil,1195.0
2022,1931007,Castanheira de Pêra,Concelho,3.º quartil,590.0
2022,1931008,Figueiró dos Vinhos,Concelho,3.º quartil,785.0
2022,1931009,Leiria,Concelho,3.º quartil,1598.0
2022,1931013,Pedrógão Grande,Concelho,3.º quartil,908.0
2022,1931015,Pombal,Concelho,3.º quartil,1213.0
2022,1931016,Porto de Mós,Concelho,3.º quartil,961.0
2022,194,Viseu Dão Lafões,NUTS III,3.º quartil,1182.0
2022,1940901,Aguiar da Beira,Concelho,3.º quartil,561.0
