ano,geocod,regiao,nivel,quartil,renda_m2
2022,1500806,Lagoa,Concelho,1.º quartil,4.54
2022,1190308,Guimarães,Concelho,2.º quartil,4.55
2022,1500815,Vila do Bispo,Concelho,1.º quartil,4.55
2022,1C3,Alto Alentejo,NUTS III,3.º quartil,4.55
2022,1D21401,Abrantes,Concelho,3.º quartil,4.55
2022,3003102,Câmara de Lobos,Concelho,2.º quartil,4.55
2022,1C40712,Vendas Novas,Concelho,2.º quartil,4.57
2022,1120302,Barcelos,Concelho,2.º quartil,4.59
2022,1111601,Arcos de Valdevez,Concelho,3.º quartil,4.61
2022,11D1714,Vila Real,Concelho,2.º quartil,4.62
2022,19,Centro,NUTS II,2.º quartil,4.63
2022,1D3,Lezíria do Tejo,NUTS III,2.º quartil,4.63
2022,11A1304,Gondomar,Concelho,1.º quartil,4.64
2022,1500810,Olhão,Concelho,1.º quartil,4.64
2022,1D21421,Ourém,Concelho,2.º quartil,4.65
2022,11A0109,Santa Maria da Feira,Concelho,2.º quartil,4.67
2022,11A1315,Valongo,Concelho,1.º quartil,4.68
2022,111,Alto Minho,NUTS III,2.º quartil,4.69
2022,1C40711,Reguengos de Monsaraz,Concelho,3.º quartil,4.69
2022,1D21418,Tomar,Concelho,2.º quartil,4.69
2022,11D1708,Peso da Régua,Concelho,3.º quartil,4.7
2022,1941824,Vouzela,Concelho,3.º quartil,4.7
2022,1C20205,Beja,Concelho,2.º quartil,4.7
2022,1D11104,Cadaval,Concelho,3.º quartil,4.7
2022,1D11001,Alcobaça,Concelho,2.º quartil,4.71
2022,1120313,Vila Verde,Concelho,3.º quartil,4.73
2022,1C31214,Portalegre,Concelho,3.º quartil,4.74
2022,196,Beiras e Serra da Estrela,NUTS III,3.º quartil,4.75
2022,1920614,Penela,Concelho,3.º quartil,4.76
2022,1931016,Porto de Mós,Concelho,3.º quartil,4.76
2022,195,Beira Baixa,NUTS III,3.º quartil,4.76
2022,1C20208,Ferreira do Alentejo,Concelho,3.º quartil,4.77
2022,11B,Alto Tâmega e Barroso,NUTS III,3.º quartil,4.78
2022,11C1309,Paços de Ferreira,Concelho,3.º quartil,4.79
2022,1C31207,Elvas,Concelho,3.º quartil,4.8
2022,11A1313,Póvoa de Varzim,Concelho,1.º quartil,4.81
2022,1D,Oeste e Vale do Tejo,NUTS II,2.º quartil,4.81
2022,1111610,Vila Nova de Cerveira,Concelho,3.º quartil,4.84
2022,1920603,Coimbra,Concelho,1.º quartil,4.84
2022,193,Região de Leiria,NUTS III,2.º quartil,4.84
2022,1931004,Batalha,Concelho,2.º quartil,4.85
2022,1D21420,Vila Nova da Barquinha,Concelho,3.º quartil,4.86
2022,1920608,Mira,Concelho,3.º quartil,4.87
2022,1120303,Braga,Concelho,1.º quartil,4.88
2022,11A0116,São João da Madeira,Concelho,2.º quartil,4.88
2022,1D31416,Santarém,Concelho,2.º quartil,4.88
2022,11A1318,Trofa,Concelho,2.º quartil,4.89
2022,3003104,Machico,Concelho,2.º quartil,4.89
2022,2,Região Autónoma dos Açores,NUTS I,2.º quartil,4.9
2022,20,Região Autónoma dos Açores,NUTS II,2.º quartil,4.9
2022,200,Região Autónoma dos Açores,NUTS III,2.º quartil,4.9
2022,11A,Área Metropolitana do Porto,NUTS III,1.º quartil,4.96
2022,11A0119,Vale de Cambra,Concelho,3.º quartil,4.96
2022,1920610,Montemor-o-Velho,Concelho,3.º quartil,4.96
2022,1950502,Castelo Branco,Concelho,3.º quartil,4.96
2022,1931015,Pombal,Concelho,3.º quartil,4.98
2022,1941823,Viseu,Concelho,2.º quartil,4.98
2022,1D11108,Lourinhã,Concelho,2.º quartil,4.98
2022,11A0113,Oliveira de Azeméis,Concelho,3.º quartil,5
2022,11C1311,Penafiel,Concelho,3.º quartil,5
2022,11E0402,Bragança,Concelho,3.º quartil,5
2022,1500813,Silves,Concelho,1.º quartil,5
2022,1D11112,Sobral de Monte Agraço,Concelho,2.º quartil,5
2022,2004502,Velas,Concelho,2.º quartil,5
2022,1500816,Vila Real de Santo António,Concelho,1.º quartil,5.03
2022,1B01502,Alcochete,Concelho,1.º quartil,5.03
2022,1910105,Aveiro,Concelho,1.º quartil,5.04
2022,1920602,Cantanhede,Concelho,3.º quartil,5.04
2022,1C31213,Ponte de Sor,Concelho,3.º quartil,5.04
2022,1910115,Ovar,Concelho,2.º quartil,5.06
2022,11D,Douro,NUTS III,3.º quartil,5.09
2022,1941821,Tondela,Concelho,3.º quartil,5.09
2022,11B1703,Chaves,Concelho,3.º quartil,5.13
2022,11A0107,Espinho,Concelho,1.º quartil,5.14
2022,1920111,Mealhada,Concelho,3.º quartil,5.17
2022,1C20213,Serpa,Concelho,3.º quartil,5.17
2022,1941816,São Pedro do Sul,Concelho,3.º quartil,5.18
2022,1C40706,Montemor-o-Novo,Concelho,3.º quartil,5.19
2022,1500812,São Brás de Alportel,Concelho,2.º quartil,5.2
2022,1B01508,Palmela,Concelho,1.º quartil,5.21
2022,1C11513,Sines,Concelho,1.º quartil,5.21
2022,1D31405,Benavente,Concelho,2.º quartil,5.21
2022,192,Região de Coimbra,NUTS III,2.º quartil,5.22
2022,1D11005,Bombarral,Concelho,3.º quartil,5.24
2022,3003108,Santa Cruz,Concelho,1.º quartil,5.25
2022,1D11012,Óbidos,Concelho,2.º quartil,5.27
2022,1D31406,Cartaxo,Concelho,3.º quartil,5.28
2022,1111608,Valença,Concelho,3.º quartil,5.29
2022,1D31414,Rio Maior,Concelho,3.º quartil,5.3
2022,1120306,Esposende,Concelho,2.º quartil,5.32
2022,1D11014,Peniche,Concelho,2.º quartil,5.33
2022,191,Região de Aveiro,NUTS III,2.º quartil,5.35
2022,1C11501,Alcácer do Sal,Concelho,2.º quartil,5.35
2022,11A0104,Arouca,Concelho,3.º quartil,5.36
2022,1B01511,Sesimbra,Concelho,1.º quartil,5.36
2022,1C11509,Santiago do Cacém,Concelho,2.º quartil,5.36
2022,1D21410,Entroncamento,Concelho,3.º quartil,5.36
2022,11A1306,Maia,Concelho,1.º quartil,5.38
2022,1B01506,Moita,Concelho,1.º quartil,5.38
2022,1910114,Oliveira do Bairro,Concelho,3.º quartil,5.39
2022,1920605,Figueira da Foz,Concelho,2.º quartil,5.39
2022,1D21419,Torres Novas,Concelho,3.º quartil,5.39
2022,1910112,Murtosa,Concelho,3.º quartil,5.4
2022,1D2,Médio Tejo,NUTS III,3.º quartil,5.4
2022,1D1,Oeste,NUTS III,2.º quartil,5.41
2022,1920604,Condeixa-a-Nova,Concelho,3.º quartil,5.42
2022,1D31409,Coruche,Concelho,3.º quartil,5.42
2022,1111609,Viana do Castelo,Concelho,2.º quartil,5.45
2022,1C2,Baixo Alentejo,NUTS III,3.º quartil,5.45
2022,1D11011,Nazaré,Concelho,2.º quartil,5.45
2022,3,Região Autónoma da Madeira,NUTS I,1.º quartil,5.45
2022,30,Região Autónoma da Madeira,NUTS II,1.º quartil,5.45
2022,300,Região Autónoma da Madeira,NUTS III,1.º quartil,5.45
2022,1500805,Faro,Concelho,1.º quartil,5.46
2022,1D11006,Caldas da Rainha,Concelho,2.º quartil,5.47
2022,2004302,Vila da Praia da Vitória,Concelho,2.º quartil,5.47
2022,1C10211,Odemira,Concelho,2.º quartil,5.49
2022,1111602,Caminha,Concelho,3.º quartil,5.5
2022,15,Algarve,NUTS II,1.º quartil,5.5
2022,150,Algarve,NUTS III,1.º quartil,5.5
2022,1500809,Monchique,Concelho,3.º quartil,5.5
2022,1120301,Amares,Concelho,3.º quartil,5.52
2022,11A1310,Paredes,Concelho,3.º quartil,5.55
2022,1931010,Marinha Grande,Concelho,3.º quartil,5.56
2022,1A01109,Mafra,Concelho,1.º quartil,5.56
2022,1C20206,Castro Verde,Concelho,3.º quartil,5.56
2022,1190314,Vizela,Concelho,3.º quartil,5.59
2022,1D31403,Almeirim,Concelho,3.º quartil,5.6
2022,11A1314,Santo Tirso,Concelho,3.º quartil,5.62
2022,1500814,Tavira,Concelho,1.º quartil,5.62
2022,1931009,Leiria,Concelho,2.º quartil,5.62
2022,2004203,Ponta Delgada,Concelho,2.º quartil,5.64
2022,11A1317,Vila Nova de Gaia,Concelho,1.º quartil,5.65
2022,1910101,Águeda,Concelho,3.º quartil,5.65
2022,1910102,Albergaria-a-Velha,Concelho,3.º quartil,5.65
2022,1B01507,Montijo,Concelho,1.º quartil,5.66
2022,2004205,Ribeira Grande,Concelho,3.º quartil,5.66
2022,1D31415,Salvaterra de Magos,Concelho,3.º quartil,5.7
2022,1111607,Ponte de Lima,Concelho,3.º quartil,5.71
2022,1C1,Alentejo Litoral,NUTS III,2.º quartil,5.71
2022,3003101,Calheta (R.A.M.),Concelho,3.º quartil,5.72
2022,1910108,Estarreja,Concelho,3.º quartil,5.75
2022,194,Viseu Dão Lafões,NUTS III,3.º quartil,5.75
2022,1D31103,Azambuja,Concelho,2.º quartil,5.75
2022,2004201,Lagoa (R.A.A.),Concelho,3.º quartil,5.75
2022,11,Norte,NUTS II,2.º quartil,5.77
2022,112,Cávado,NUTS III,2.º quartil,5.77
2022,1C40712,Vendas Novas,Concelho,3.º quartil,5.77
2022,1D11101,Alenquer,Concelho,2.º quartil,5.79
2022,1A01114,Vila Franca de Xira,Concelho,1.º quartil,5.83
2022,1D21418,Tomar,Concelho,3.º quartil,5.83
2022,1D11102,Arruda dos Vinhos,Concelho,2.º quartil,5.84
2022,119,Ave,NUTS III,3.º quartil,5.85
2022,11A1316,Vila do Conde,Concelho,2.º quartil,5.85
2022,1B01512,Setúbal,Concelho,1.º quartil,5.85
2022,2004502,Velas,Concelho,3.º quartil,5.86
2022,1C11505,Grândola,Concelho,2.º quartil,5.88
2022,1C20202,Almodôvar,Concelho,3.º quartil,5.88
2022,11A0109,Santa Maria da Feira,Concelho,3.º quartil,5.89
2022,11A0116,São João da Madeira,Concelho,3.º quartil,5.89
2022,2004701,Horta,Concelho,3.º quartil,5.93
2022,1190312,Vila Nova de Famalicão,Concelho,3.º quartil,5.94
2022,1C20205,Beja,Concelho,3.º quartil,5.94
2022,1931004,Batalha,Concelho,3.º quartil,5.95
2022,1500811,Portimão,Concelho,1.º quartil,5.98
2022,11D1714,Vila Real,Concelho,3.º quartil,6
2022,1910118,Vagos,Concelho,3.º quartil,6
2022,1D3,Lezíria do Tejo,NUTS III,3.º quartil,6
2022,1500808,Loulé,Concelho,1.º quartil,6.04
2022,1910110,Ílhavo,Concelho,2.º quartil,6.05
2022,1B,Península de Setúbal,NUTS II,1.º quartil,6.06
2022,1B0,Península de Setúbal,NUTS III,1.º quartil,6.06
2022,1500807,Lagos,Concelho,1.º quartil,6.07
2022,1D21421,Ourém,Concelho,3.º quartil,6.07
2022,1960503,Covilhã,Concelho,3.º quartil,6.1
2022,1500803,Aljezur,Concelho,2.º quartil,6.11
2022,2004301,Angra do Heroísmo,Concelho,3.º quartil,6.12
2022,1120302,Barcelos,Concelho,3.º quartil,6.13
2022,11A1318,Trofa,Concelho,3.º quartil,6.14
2022,1A01111,Sintra,Concelho,1.º quartil,6.16
2022,1B01504,Barreiro,Concelho,1.º quartil,6.19
2022,11A1315,Valongo,Concelho,2.º quartil,6.2
2022,1C,Alentejo,NUTS II,3.º quartil,6.2
2022,1D31416,Santarém,Concelho,3.º quartil,6.21
2022,111,Alto Minho,NUTS III,3.º quartil,6.25
2022,1111604,Monção,Concelho,3.º quartil,6.25
2022,1120303,Braga,Concelho,2.º quartil,6.25
2022,1D11113,Torres Vedras,Concelho,2.º quartil,6.25
2022,1500812,São Brás de Alportel,Concelho,3.º quartil,6.29
2022,1500801,Albufeira,Concelho,1.º quartil,6.33
2022,1500810,Olhão,Concelho,2.º quartil,6.33
2022,11A1313,Póvoa de Varzim,Concelho,2.º quartil,6.34
2022,11A1304,Gondomar,Concelho,2.º quartil,6.35
2022,1D,Oeste e Vale do Tejo,NUTS II,3.º quartil,6.36
2022,1D11001,Alcobaça,Concelho,3.º quartil,6.36
2022,1910103,Anadia,Concelho,3.º quartil,6.4
2022,1A01107,Loures,Concelho,1.º quartil,6.42
2022,1B01510,Seixal,Concelho,1.º quartil,6.42
2022,1D31405,Benavente,Concelho,3.º quartil,6.42
2022,1910115,Ovar,Concelho,3.º quartil,6.45
2022,1941823,Viseu,Concelho,3.º quartil,6.48
2022,1D11112,Sobral de Monte Agraço,Concelho,3.º quartil,6.48
2022,1190308,Guimarães,Concelho,3.º quartil,6.49
2022,1D11108,Lourinhã,Concelho,3.º quartil,6.52
2022,3003108,Santa Cruz,Concelho,2.º quartil,6.52
2022,193,Região de Leiria,NUTS III,3.º quartil,6.54
2022,1500806,Lagoa,Concelho,2.º quartil,6.59
2022,1B01508,Palmela,Concelho,2.º quartil,6.61
2022,1C40705,Évora,Concelho,2.º quartil,6.64
2022,1120306,Esposende,Concelho,3.º quartil,6.65
2022,1500813,Silves,Concelho,2.º quartil,6.67
2022,19,Centro,NUTS II,3.º quartil,6.67
2022,2,Região Autónoma dos Açores,NUTS I,3.º quartil,6.67
2022,20,Região Autónoma dos Açores,NUTS II,3.º quartil,6.67
2022,200,Região Autónoma dos Açores,NUTS III,3.º quartil,6.67
2022,11A1308,Matosinhos,Concelho,1.º quartil,6.72
2022,11A0107,Espinho,Concelho,2.º quartil,6.74
2022,1A01116,Odivelas,Concelho,1.º quartil,6.74
2022,3003103,Funchal,Concelho,1.º quartil,6.78
2022,1C4,Alentejo Central,NUTS III,3.º quartil,6.8
2022,3003102,Câmara de Lobos,Concelho,3.º quartil,6.8
2022,1B01506,Moita,Concelho,2.º quartil,6.83
2022,1920603,Coimbra,Concelho,2.º quartil,6.85
2022,1D11014,Peniche,Concelho,3.º quartil,6.85
2022,1111609,Viana do Castelo,Concelho,3.º quartil,6.87
2022,PT,Portugal,Nacional,2.º quartil,6.88
2022,1,Continente,NUTS I,2.º quartil,6.9
2022,1500804,Castro Marim,Concelho,2.º quartil,6.9
2022,11A1306,Maia,Concelho,2.º quartil,6.92
2022,1D11102,Arruda dos Vinhos,Concelho,3.º quartil,6.92
2022,1C11509,Santiago do Cacém,Concelho,3.º quartil,6.93
2022,1D11006,Caldas da Rainha,Concelho,3.º quartil,6.93
2022,1500815,Vila do Bispo,Concelho,2.º quartil,6.94
2022,3003104,Machico,Concelho,3.º quartil,6.94
2022,1920605,Figueira da Foz,Concelho,3.º quartil,6.96
2022,1D11012,Óbidos,Concelho,3.º quartil,7.04
2022,1C11501,Alcácer do Sal,Concelho,3.º quartil,7.06
2022,1D1,Oeste,NUTS III,3.º quartil,7.06
2022,1B01511,Sesimbra,Concelho,2.º quartil,7.09
2022,1910105,Aveiro,Concelho,2.º quartil,7.12
2022,1B01503,Almada,Concelho,1.º quartil,7.15
2022,1D11101,Alenquer,Concelho,3.º quartil,7.17
2022,1B01507,Montijo,Concelho,2.º quartil,7.27
2022,11A,Área Metropolitana do Porto,NUTS III,2.º quartil,7.29
2022,2004203,Ponta Delgada,Concelho,3.º quartil,7.29
2022,1500816,Vila Real de Santo António,Concelho,2.º quartil,7.32
2022,1B01502,Alcochete,Concelho,2.º quartil,7.35
2022,2004302,Vila da Praia da Vitória,Concelho,3.º quartil,7.36
2022,11A1315,Valongo,Concelho,3.º quartil,7.41
2022,1931009,Leiria,Concelho,3.º quartil,7.46
2022,112,Cávado,NUTS III,3.º quartil,7.47
2022,191,Região de Aveiro,NUTS III,3.º quartil,7.49
2022,1500805,Faro,Concelho,2.º quartil,7.5
2022,192,Região de Coimbra,NUTS III,3.º quartil,7.5
2022,1A01114,Vila Franca de Xira,Concelho,2.º quartil,7.5
2022,11A1317,Vila Nova de Gaia,Concelho,2.º quartil,7.54
2022,1C10211,Odemira,Concelho,3.º quartil,7.58
2022,1B01512,Setúbal,Concelho,2.º quartil,7.61
2022,1A01115,Amadora,Concelho,1.º quartil,7.62
2022,1D11011,Nazaré,Concelho,3.º quartil,7.64
2022,11A1316,Vila do Conde,Concelho,3.º quartil,7.66
2022,11A1312,Porto,Concelho,1.º quartil,7.69
2022,1A01109,Mafra,Concelho,2.º quartil,7.69
2022,15,Algarve,NUTS II,2.º quartil,7.7
2022,150,Algarve,NUTS III,2.º quartil,7.7
2022,1D31103,Azambuja,Concelho,3.º quartil,7.72
2022,1910110,Ílhavo,Concelho,3.º quartil,7.77
2022,1A,Grande Lisboa,NUTS II,1.º quartil,7.78
2022,1A0,Grande Lisboa,NUTS III,1.º quartil,7.78
2022,1C11513,Sines,Concelho,2.º quartil,7.79
2022,11A1304,Gondomar,Concelho,3.º quartil,7.84
2022,3,Região Autónoma da Madeira,NUTS I,2.º quartil,7.86
2022,30,Região Autónoma da Madeira,NUTS II,2.º quartil,7.86
2022,300,Região Autónoma da Madeira,NUTS III,2.º quartil,7.86
2022,1B01504,Barreiro,Concelho,2.º quartil,7.9
2022,1B,Península de Setúbal,NUTS II,2.º quartil,7.91
2022,1B0,Península de Setúbal,NUTS III,2.º quartil,7.91
2022,1500811,Portimão,Concelho,2.º quartil,7.92
2022,1D11113,Torres Vedras,Concelho,3.º quartil,7.92
2022,11A1313,Póvoa de Varzim,Concelho,3.º quartil,7.93
2022,1120303,Braga,Concelho,3.º quartil,7.94
2022,1A01111,Sintra,Concelho,2.º quartil,8.04
2022,1500804,Castro Marim,Concelho,3.º quartil,8.06
2022,1500810,Olhão,Concelho,3.º quartil,8.06
2022,1B01510,Seixal,Concelho,2.º quartil,8.09
2022,1500814,Tavira,Concelho,2.º quartil,8.14
2022,1C1,Alentejo Litoral,NUTS III,3.º quartil,8.14
2022,3003108,Santa Cruz,Concelho,3.º quartil,8.2
2022,11A0107,Espinho,Concelho,3.º quartil,8.24
2022,1500803,Aljezur,Concelho,3.º quartil,8.29
2022,11A1306,Maia,Concelho,3.º quartil,8.33
2022,1B01508,Palmela,Concelho,3.º quartil,8.33
2022,1C11505,Grândola,Concelho,3.º quartil,8.38
2022,11,Norte,NUTS II,3.º quartil,8.43
2022,1500801,Albufeira,Concelho,2.º quartil,8.44
2022,1C40705,Évora,Concelho,3.º quartil,8.53
2022,1B01506,Moita,Concelho,3.º quartil,8.57
2022,1A01107,Loures,Concelho,2.º quartil,8.58
2022,1920603,Coimbra,Concelho,3.º quartil,8.7
2022,1B01507,Montijo,Concelho,3.º quartil,8.71
2022,1500813,Silves,Concelho,3.º quartil,8.73
2022,1500808,Loulé,Concelho,2.º quartil,8.8
2022,1B01511,Sesimbra,Concelho,3.º quartil,8.85
2022,3003103,Funchal,Concelho,2.º quartil,8.93
2022,1A01110,Oeiras,Concelho,1.º quartil,9
2022,1500807,Lagos,Concelho,2.º quartil,9.07
2022,11A1308,Matosinhos,Concelho,2.º quartil,9.14
2022,1A01116,Odivelas,Concelho,2.º quartil,9.16
2022,1A01114,Vila Franca de Xira,Concelho,3.º quartil,9.25
2022,1500806,Lagoa,Concelho,3.º quartil,9.28
2022,1500815,Vila do Bispo,Concelho,3.º quartil,9.37
2022,1B01503,Almada,Concelho,2.º quartil,9.41
2022,1A01105,Cascais,Concelho,1.º quartil,9.45
2022,1B01502,Alcochete,Concelho,3.º quartil,9.45
2022,1B01512,Setúbal,Concelho,3.º quartil,9.48
2022,1500816,Vila Real de Santo António,Concelho,3.º quartil,9.52
2022,11A1317,Vila Nova de Gaia,Concelho,3.º quartil,9.56
2022,1A01115,Amadora,Concelho,2.º quartil,9.6
2022,1B01504,Barreiro,Concelho,3.º quartil,9.6
2022,1910105,Aveiro,Concelho,3.º quartil,9.75
2022,1500805,Faro,Concelho,3.º quartil,9.78
2022,1B01510,Seixal,Concelho,3.º quartil,9.85
2022,1A01111,Sintra,Concelho,3.º quartil,9.92
2022,1A01106,Lisboa,Concelho,1.º quartil,10
2022,1A01109,Mafra,Concelho,3.º quartil,10
2022,1B,Península de Setúbal,NUTS II,3.º quartil,10
2022,1B0,Península de Setúbal,NUTS III,3.º quartil,10
2022,11A,Área Metropolitana do Porto,NUTS III,3.º quartil,10.16
2022,1500811,Portimão,Concelho,3.º quartil,10.2
2022,1500814,Tavira,Concelho,3.º quartil,10.21
2022,PT,Portugal,Nacional,3.º quartil,10.26
2022,1,Continente,NUTS I,3.º quartil,10.29
2022,15,Algarve,NUTS II,3.º quartil,10.33
2022,150,Algarve,NUTS III,3.º quartil,10.33
2022,11A1312,Porto,Concelho,2.º quartil,10.37
2022,3,Região Autónoma da Madeira,NUTS I,3.º quartil,10.38
2022,30,Região Autónoma da Madeira,NUTS II,3.º quartil,10.38
2022,300,Região Autónoma da Madeira,NUTS III,3.º quartil,10.38
2022,1A,Grande Lisboa,NUTS II,2.º quartil,10.65
2022,1A0,Grande Lisboa,NUTS III,2.º quartil,10.65
2022,1500801,Albufeira,Concelho,3.º quartil,10.67
2022,1C11513,Sines,Concelho,3.º quartil,10.87
2022,1A01107,Loures,Concelho,3.º quartil,10.92
2022,1A01116,Odivelas,Concelho,3.º quartil,11.12
2022,3003103,Funchal,Concelho,3.º quartil,11.38
2022,1A01110,Oeiras,Concelho,2.º quartil,11.43
2022,1B01503,Almada,Concelho,3.º quartil,11.72
2022,1A01115,Amadora,Concelho,3.º quartil,11.8
2022,1500808,Loulé,Concelho,3.º quartil,11.82
2022,1500807,Lagos,Concelho,3.º quartil,11.95
2022,11A1308,Matosinhos,Concelho,3.º quartil,11.96
2022,1A01105,Cascais,Concelho,2.º quartil,12.76
2022,1A01106,Lisboa,Concelho,2.º quartil,12.99
2022,11A1312,Porto,Concelho,3.º quartil,13.46
2022,1A,Grande Lisboa,NUTS II,3.º quartil,14.21
2022,1A0,Grande Lisboa,NUTS III,3.º quartil,14.21
2022,1A01110,Oeiras,Concelho,3.º quartil,14.29
2022,1A01106,Lisboa,Concelho,3.º quartil,16.67
2022,1A01105,Cascais,Concelho,3.º quartil,16.79
2022,1120310,Terras de Bouro,Concelho,1.º quartil,
2022,1120310,Terras de Bouro,Concelho,2.º quartil,
2022,1120310,Terras de Bouro,Concelho,3.º quartil,
2022,1190311,Vieira do Minho,Concelho,1.º quartil,
2022,1190311,Vieira do Minho,Concelho,2.º quartil,
2022,1190311,Vieira do Minho,Concelho,3.º quartil,
2022,11B1702,Boticas,Concelho,1.º quartil,
2022,11B1702,Boticas,Concelho,2.º quartil,
2022,11B1702,Boticas,Concelho,3.º quartil,
2022,11B1706,Montalegre,Concelho,1.º quartil,
2022,11B1706,Montalegre,Concelho,2.º quartil,
2022,11B1706,Montalegre,Concelho,3.º quartil,
2022,11B1709,Ribeira de Pena,Concelho,1.º quartil,
2022,11B1709,Ribeira de Pena,Concelho,2.º quartil,
2022,11B1709,Ribeira de Pena,Concelho,3.º quartil,
2022,11C1813,Resende,Concelho,1.º quartil,
2022,11C1813,Resende,Concelho,2.º quartil,
2022,11C1813,Resende,Concelho,3.º quartil,
2022,11D0403,Carrazeda de Ansiães,Concelho,1.º quartil,
2022,11D0403,Carrazeda de Ansiães,Concelho,2.º quartil,
2022,11D0403,Carrazeda de Ansiães,Concelho,3.º quartil,
2022,11D0404,Freixo de Espada à Cinta,Concelho,1.º quartil,
2022,11D0404,Freixo de Espada à Cinta,Concelho,2.º quartil,
2022,11D0404,Freixo de Espada à Cinta,Concelho,3.º quartil,
2022,11D1701,Alijó,Concelho,1.º quartil,
2022,11D1701,Alijó,Concelho,2.º quartil,
2022,11D1701,Alijó,Concelho,3.º quartil,
2022,11D1704,Mesão Frio,Concelho,1.º quartil,
2022,11D1704,Mesão Frio,Concelho,2.º quartil,
2022,11D1704,Mesão Frio,Concelho,3.º quartil,
2022,11D1707,Murça,Concelho,1.º quartil,
2022,11D1707,Murça,Concelho,2.º quartil,
2022,11D1707,Murça,Concelho,3.º quartil,
2022,11D1710,Sabrosa,Concelho,1.º quartil,
2022,11D1710,Sabrosa,Concelho,2.º quartil,
2022,11D1710,Sabrosa,Concelho,3.º quartil,
2022,11D1711,Santa Marta de Penaguião,Concelho,1.º quartil,
2022,11D1711,Santa Marta de Penaguião,Concelho,2.º quartil,
2022,11D1711,Santa Marta de Penaguião,Concelho,3.º quartil,
2022,11D1801,Armamar,Concelho,1.º quartil,
2022,11D1801,Armamar,Concelho,2.º quartil,
2022,11D1801,Armamar,Concelho,3.º quartil,
2022,11D1812,Penedono,Concelho,1.º quartil,
2022,11D1812,Penedono,Concelho,2.º quartil,
2022,11D1812,Penedono,Concelho,3.º quartil,
2022,11D1815,São João da Pesqueira,Concelho,1.º quartil,
2022,11D1815,São João da Pesqueira,Concelho,2.º quartil,
2022,11D1815,São João da Pesqueira,Concelho,3.º quartil,
2022,11D1818,Sernancelhe,Concelho,1.º quartil,
2022,11D1818,Sernancelhe,Concelho,2.º quartil,
2022,11D1818,Sernancelhe,Concelho,3.º quartil,
2022,11D1819,Tabuaço,Concelho,1.º quartil,
2022,11D1819,Tabuaço,Concelho,2.º quartil,
2022,11D1819,Tabuaço,Concelho,3.º quartil,
2022,11E0401,Alfândega da Fé,Concelho,1.º quartil,
2022,11E0401,Alfândega da Fé,Concelho,2.º quartil,
2022,11E0401,Alfândega da Fé,Concelho,3.º quartil,
2022,11E0411,Vimioso,Concelho,1.º quartil,
2022,11E0411,Vimioso,Concelho,2.º quartil,
2022,11E0411,Vimioso,Concelho,3.º quartil,
2022,11E0412,Vinhais,Concelho,1.º quartil,
2022,11E0412,Vinhais,Concelho,2.º quartil,
2022,11E0412,Vinhais,Concelho,3.º quartil,
2022,1500802,Alcoutim,Concelho,1.º quartil,
2022,1500802,Alcoutim,Concelho,2.º quartil,
2022,1500802,Alcoutim,Concelho,3.º quartil,
2022,1920606,Góis,Concelho,1.º quartil,
2022,1920606,Góis,Concelho,2.º quartil,
2022,1920606,Góis,Concelho,3.º quartil,
2022,1920612,Pampilhosa da Serra,Concelho,1.º quartil,
2022,1920612,Pampilhosa da Serra,Concelho,2.º quartil,
2022,1920612,Pampilhosa da Serra,Concelho,3.º quartil,
2022,1931007,Castanheira de Pêra,Concelho,1.º quartil,
